issue,fetched_at,SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,NETINTERCHANGE,SCHEDULEDGENERATION,SEMISCHEDULEDGENERATION
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T20:30:00,NSW1,91.58767,8979.42,-1153.61,7217.998,590.802
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T21:00:00,NSW1,87.29528,8866.13,-931.63,7373.004,551.896
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T21:30:00,NSW1,84.79,8712.68,-1077.05,7101.088,518.622
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T22:00:00,NSW1,90,8513.89,-1292.37,6706.348,492.202
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T22:30:00,NSW1,83.34,8423.56,-1081.27,6799.292,523.528
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T23:00:00,NSW1,84.41041,8280.03,-1306.13,6384.998,559.702
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T23:30:00,NSW1,69.9901,8109.59,-1314.82,6164.583,598.887
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T00:00:00,NSW1,64.89,7965.26,-1385.9,5908.773,634.317
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T00:30:00,NSW1,64.89,7918.1,-1390.19,5823.393,665.187
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T01:00:00,NSW1,60.43809,7940.2,-1541.72,5652.996,698.344
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T01:30:00,NSW1,82.12149,7853.31,-1764.16,5282.998,745.682
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T02:00:00,NSW1,69.78258,7602.29,-1711.85,5037.998,792.852
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T02:30:00,NSW1,68.94713,7431.42,-1680.33,4855.004,836.056
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T03:00:00,NSW1,65.51,7293.22,-1627.16,4730.551,875.469
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T03:30:00,NSW1,59.13247,7181.86,-1530.13,4674.997,919.183
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T04:00:00,NSW1,55.74475,6909.26,-1269.78,4620.004,966.256
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T04:30:00,NSW1,55.22206,6921.42,-1222.48,4647,998.91
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T05:00:00,NSW1,55.39396,6913.89,-1157.05,4682.001,1023.669
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T05:30:00,NSW1,56.03297,7008.68,-1178.25,4737.005,1044.205
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T06:00:00,NSW1,62.40179,7158.97,-1063.59,4986.997,1062.993
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T06:30:00,NSW1,61.47368,7447.4,-947.96,5379.997,1077.773
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T07:00:00,NSW1,69.99,7671.93,-806.54,5716.857,1116.673
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T07:30:00,NSW1,56.51827,7753.28,-806.24,5530.003,1399.727
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T08:00:00,NSW1,51.6824,7621.97,-188.42,5285.996,2134.874
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T08:30:00,NSW1,39.27787,7396.63,201.23,4529.00263,3048.75737
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T09:00:00,NSW1,18.08901,6970.97,539.55,3907.39275,3586.17725
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T09:30:00,NSW1,0.92,6597.76,709.17,3397.39246,3895.41754
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T10:00:00,NSW1,0.03762,6492.31,772.41,3234.00019,4021.15981
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T10:30:00,NSW1,0.00025,6601.34,680.94,3234.00424,4017.23576
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T11:00:00,NSW1,-0.09438,6383.21,965.07,3234.00191,4063.47809
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T11:30:00,NSW1,-2,6159.78,1195.98,3234.00275,4066.16725
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T12:00:00,NSW1,-4.87803,5931.75,1258.08,3234.002,3884.888
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T12:30:00,NSW1,-6.08235,5639.12,1541.32,3234.004,3872.626
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T13:00:00,NSW1,-7.20703,5577.59,1580.78,3233.999,3851.191
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T13:30:00,NSW1,-9.0468,5238.51,1726.32,3233.99564,3654.02436
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T14:00:00,NSW1,-7.12066,5426.47,1602.25,3234.001,3724.019
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T14:30:00,NSW1,-7.67474,5505.69,1436.38,3233.999,3637.771
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T15:00:00,NSW1,-5.84369,5805.69,989.76,3233.998,3513.372
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T15:30:00,NSW1,-2.01,6051.17,786.48,3353.99666,3441.04334
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T16:00:00,NSW1,-0.04909,6365.74,732.94,3813.996,3233.834
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T16:30:00,NSW1,19.05804,6931.3,498.02,4712.001,2680.289
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T17:00:00,NSW1,69.76019,7527.17,-131.82,5536.999,1852.521
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T17:30:00,NSW1,86.92322,8052.73,-100.95,6867.002,1084.048
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T18:00:00,NSW1,119.02,8568.15,-288.6,7416.376,862.644
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T18:30:00,NSW1,175.72529,8844.05,-336.25,7662.999,844.791
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T19:00:00,NSW1,169.2663,8910.25,-450.53,7628.997,827.693
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T19:30:00,NSW1,188.58078,8854.16,-559.06,7532.996,755.594
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T20:00:00,NSW1,134.86,8784.03,-771.3,7308.007,691.803
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T20:30:00,NSW1,204.91242,8742.96,-945.35,7138.11,635.11
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T21:00:00,NSW1,269.75177,8682.77,-1018.06,7060.847,573.763
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T21:30:00,NSW1,294.65,8566.11,-667.23,7369.832,512.638
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T22:00:00,NSW1,263.39275,8437.01,-793.46,7163.004,459.826
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T22:30:00,NSW1,270.83003,8350.33,-1049.19,6858.002,411.238
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T23:00:00,NSW1,294.65,8202.62,-987.36,6808.238,365.162
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T23:30:00,NSW1,218.23129,8021.77,-1051.77,6593.005,323.475
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T00:00:00,NSW1,134.86,7821.7,-973.89,6514.6,292.38
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T00:30:00,NSW1,157.46434,7763.99,-364.33,7077.997,268.063
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T01:00:00,NSW1,125.73727,7636.1,-368.03,6973.002,246.478
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T01:30:00,NSW1,111.87,7456.31,-442.5,6723.574,245.926
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T02:00:00,NSW1,97.63,7240.28,-404.08,6556.589,250.891
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T02:30:00,NSW1,97.63,7133.82,-546.13,6301.765,259.415
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T03:00:00,NSW1,90,6997.42,-628.32,6083.084,265.126
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T03:30:00,NSW1,88.88,6917.3,-688.35,5930.055,279.735
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T04:00:00,NSW1,83.99,6857.18,-921.63,5619.008,292.192
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T17:00:00,QLD1,70.99,6480.6,503.66,5860.881,1116.319
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T17:30:00,QLD1,79.79122,6958,359.92,6822.019,494.491
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T18:00:00,QLD1,86.15955,7321.91,291.41,7276.017,337.853
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T18:30:00,QLD1,87.73,7459.39,320.42,7316.661,463.579
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T19:00:00,QLD1,87.75,7430.55,402.21,7233.221,598.349
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T19:30:00,QLD1,87.75,7320.09,359.96,6974.342,705.138
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T20:00:00,QLD1,87.74,7208.18,229.02,6622.304,815.876
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T20:30:00,QLD1,87.74,7105.5,386.39,6555.398,934.802
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T21:00:00,QLD1,84.73001,7117.78,327.79,6395.33,1049.84
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T21:30:00,QLD1,81.72172,7062.3,343.72,6226.018,1179.172
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T22:00:00,QLD1,83.73,6928.19,551.34,6182.539,1289.651
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T22:30:00,QLD1,80.49036,6712.27,333.02,5730.022,1313.888
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T23:00:00,QLD1,78.73,6493.5,487.84,5654.499,1320.431
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T23:30:00,QLD1,65.11593,6289.05,489.77,5444.025,1327.675
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T00:00:00,QLD1,60.26784,6151.43,500.98,5316.025,1328.395
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T00:30:00,QLD1,60.51878,5977.95,448.87,5086.019,1334.251
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T01:00:00,QLD1,55.53,5812.77,563.43,5027.908,1336.442
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T01:30:00,QLD1,72.5,5675.33,764.65,5197.1,1219.19
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T02:00:00,QLD1,62.73002,5575.67,660.67,5091.548,1127.032
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T02:30:00,QLD1,62.73004,5517.68,600.64,5073.316,1030.324
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T03:00:00,QLD1,60.35119,5487.67,510.47,5066.019,921.671
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T03:30:00,QLD1,55.53,5483.84,404.45,5061.108,820.902
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T04:00:00,QLD1,54.75,5483.06,134.28,4883.938,733.082
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T04:30:00,QLD1,54.75,5524.72,90.7,4922.618,692.792
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T05:00:00,QLD1,55.53,5574.9,48.19,4984.715,638.505
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T05:30:00,QLD1,55.53,5682.1,97.22,5197.827,581.563
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T06:00:00,QLD1,62.73002,5796.99,30.06,5286.608,540.582
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T06:30:00,QLD1,62.73002,5972.52,-35.04,5452.473,484.677
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T07:00:00,QLD1,71.68,6085.19,-50.45,5474.778,559.412
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T07:30:00,QLD1,55.53,6041.66,179.73,5226.512,994.678
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T08:00:00,QLD1,54.75,6136.55,-246.59,4409.291,1475.739
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T08:30:00,QLD1,43.75,6003.99,-522.31,3638.02,1825.78
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T09:00:00,QLD1,39.75,5819.21,-571.45,3203.441,2023.819
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T09:30:00,QLD1,1.02712,5937.5,-549.58,3021.022,2348.558
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T10:00:00,QLD1,0.04108,5907.66,-457.65,3021.016,2416.744
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T10:30:00,QLD1,0.00014,5852.37,-350.94,3021.017,2445.363
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T11:00:00,QLD1,-0.10556,5878.47,-330.89,3021.022,2474.028
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T11:30:00,QLD1,-2.26873,5834.48,-393.15,3141.016,2244.964
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T12:00:00,QLD1,-4.83,6075.28,-684.03,3141.016,2167.214
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T12:30:00,QLD1,-4.84,6022.94,-687.54,3141.02,2112.94
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T13:00:00,QLD1,-6.01,5849.95,-689.56,3141.0211,1938.7689
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T13:30:00,QLD1,-7.01,5517.3,-689.63,3021.01752,1726.35248
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T14:00:00,QLD1,-8.49142,5200.65,-643.59,3021.019,1459.891
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T14:30:00,QLD1,-8,5239.7,-684.24,3026.01993,1447.41007
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T15:00:00,QLD1,-6.54,5361.76,-331.24,3316.01584,1660.72416
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T15:30:00,QLD1,-2.10103,5312.36,21.2,3496.018,1796.532
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T16:00:00,QLD1,-0.05464,5705.02,-236.37,3696.023,1716.077
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T16:30:00,QLD1,28.79997,5990.73,-736.54,3936.024,1281.876
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T17:00:00,QLD1,72.5,6401.99,-92.56,5452.128,855.862
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T17:30:00,QLD1,88.44126,6752.12,19.51,6333.025,438.865
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T18:00:00,QLD1,119.17806,7031.2,140.8,6977.023,196.067
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T18:30:00,QLD1,174.22314,7153.06,187.49,7142.02,199.67
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T19:00:00,QLD1,160.12125,7115.84,466.25,7257.021,321.299
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T19:30:00,QLD1,174.73,6991.04,576.77,7205.631,353.959
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T20:00:00,QLD1,121.61739,6869.46,730.56,7186.024,397.836
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T20:30:00,QLD1,177.6,6754.91,944.9,7222.94,446.19
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T21:00:00,QLD1,230.9,6762.23,1038.96,7261.139,502.241
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T21:30:00,QLD1,261.90346,6701.36,792.26,6923.02,550.22
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T22:00:00,QLD1,230.9,6629.26,873.02,6867.836,608.314
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T22:30:00,QLD1,230.9,6444.34,1036.43,6803.859,637.321
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T23:00:00,QLD1,245.75808,6213.62,1169.16,6663.016,666.974
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T23:30:00,QLD1,139.5,6050.01,1253.75,6549.967,688.783
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T00:00:00,QLD1,112.83066,5919.77,1137.1,6393.025,612.305
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T00:30:00,QLD1,130.69,5801.57,1144.11,6263.413,629.157
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T01:00:00,QLD1,105.49001,5645.96,1090.08,6052.283,634.577
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T01:30:00,QLD1,93.73005,5528.62,1065.62,5896.191,650.429
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T02:00:00,QLD1,84.5,5440.06,872.14,5619.806,660.254
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T02:30:00,QLD1,84.5,5401,872.43,5577.286,663.714
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T03:00:00,QLD1,78.73,5364.16,790.72,5464.832,663.328
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T03:30:00,QLD1,78.54,5360.55,754.28,5434.75,655.8
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-23T04:00:00,QLD1,73.42331,5358.8,809.89,5485.016,655.574
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T17:00:00,SA1,87.44,1273.19,-279.1,450.965,535.085
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T17:30:00,SA1,91.51442,1475.96,-273.11,684.001,510.289
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T18:00:00,SA1,101.04,1678.57,-271.87,922.901,474.119
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T18:30:00,SA1,105.08,1840.97,-269.19,1112.647,449.013
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T19:00:00,SA1,140.88,1940.16,-201.83,1281.864,446.846
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T19:30:00,SA1,189.33,1972.76,-195.22,1322.675,445.405
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T20:00:00,SA1,198,1957.72,-184.02,1311.055,453.455
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T20:30:00,SA1,255,1933.86,-177.82,1286.495,460.485
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T21:00:00,SA1,188,1904.77,-170.33,1254.487,471.123
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T21:30:00,SA1,198,1860.88,-163.44,1210.596,478.144
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T22:00:00,SA1,155.9,1801.96,-154.23,1151.635,487.455
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T22:30:00,SA1,255,1733.81,-147.71,1087.506,490.134
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T23:00:00,SA1,255,1679.93,-162.43,1012.065,497.045
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-21T23:30:00,SA1,255,1611.91,-157.58,943.092,502.958
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T00:00:00,SA1,130.44,1561.21,-137.63,908.142,506.958
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T00:30:00,SA1,255,1552.09,-142.53,886.871,514.119
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T01:00:00,SA1,255,1554.18,-149.71,871.63,524.1
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T01:30:00,SA1,130.44,1524.91,-153.42,817.001,545.849
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T02:00:00,SA1,101.04,1492.1,-157.32,763.55,562.48
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T02:30:00,SA1,101.04,1449.91,-157.93,709.492,573.828
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T03:00:00,SA1,101.02,1412.91,-158.59,660.6,585.16
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T03:30:00,SA1,101.02,1380,-158.86,620.507,592.073
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T04:00:00,SA1,87.44,1362.91,-158.29,596.898,599.262
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T04:30:00,SA1,89.44,1340,-170.12,577.942,583.478
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T05:00:00,SA1,89.44,1329.01,-179.04,574.308,567.202
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T05:30:00,SA1,89.44,1317.01,-188.18,568.815,551.575
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T06:00:00,SA1,89.44,1313.01,-195.3,571.66,537.62
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T06:30:00,SA1,89.44,1326.91,-200.78,591.498,526.342
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T07:00:00,SA1,36.79706,1370.22,-536.18,309.997,508.563
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T07:30:00,SA1,35.77752,1390.46,-654.07,268.003,449.667
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T08:00:00,SA1,31.91484,1410.55,-692.22,293.999,403.131
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T08:30:00,SA1,15.8514,1383.9,-816.18,120.005,416.455
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T09:00:00,SA1,9.1,1265.19,-676.98,120,447.95
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T09:30:00,SA1,2.89819,1193.44,-588.61,119.997,470.703
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T10:00:00,SA1,0.04299,1051.08,-439.83,119.996,486.434
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T10:30:00,SA1,0.0009,999.16,-395.07,120.001,482.729
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T11:00:00,SA1,-0.10009,912.1,-311.96,120.002,474.198
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T11:30:00,SA1,-2.18195,892.08,-373.49,120,393.16
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T12:00:00,SA1,-4.88249,662.86,-214.99,59.996,382.094
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T12:30:00,SA1,23.42,828.17,-318.06,60.005,445.785
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T13:00:00,SA1,-1.09996,759,-318.31,60.0048,376.6152
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T13:30:00,SA1,-6.02,681.83,-317.17,60.00179,300.92821
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T14:00:00,SA1,-7.27879,410.3,-113.53,59.999,229.261
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T14:30:00,SA1,-7.56745,414.74,-125.96,60,221.56
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T15:00:00,SA1,-5.65838,459.5,-77.74,60.002,313.038
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T15:30:00,SA1,-2.05904,536.43,-167.19,60.002,302.978
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T16:00:00,SA1,-0.04741,640.83,-140.97,154.005,338.745
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T16:30:00,SA1,17.20657,768.37,-197.3,265.001,308.729
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T17:00:00,SA1,67.44,973.04,-385.26,322.51,265.53
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T17:30:00,SA1,89.44,1199.17,-460.07,519.123,216.447
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T18:00:00,SA1,120.95582,1409.78,-391.82,839.997,174.813
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T18:30:00,SA1,179.42966,1580.72,-348.65,1055.005,173.875
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T19:00:00,SA1,219.4434,1689.68,-313.31,1157.003,210.577
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T19:30:00,SA1,255,1715.68,-324.12,1190.357,191.503
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T20:00:00,SA1,413.18,1704.78,-316.14,1206.927,172.183
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T20:30:00,SA1,555.55,1685.32,-267.22,1247.566,161.714
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T21:00:00,SA1,429.94,1671.15,-286.52,1220.724,154.916
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T21:30:00,SA1,457.74102,1637.95,-218.16,1263.998,152.872
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T22:00:00,SA1,537.37253,1606.59,-233.82,1214.003,154.297
2026-08-21T16:30:00,2026-08-21T06:29:14.643Z,2026-08-22T22:30:00,SA1,878.73,1558.24,-283.67,1083.668,182.242
