SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,NETINTERCHANGE,SCHEDULEDGENERATION,SEMISCHEDULEDGENERATION
2026-08-30T16:35:00,TAS1,15.14,963.52,-103.64,584.42601,275.44399
2026-08-30T16:35:00,VIC1,20.68,4771.32,37.58,3527.93307,1284.39693
2026-08-30T16:40:00,NSW1,82.9,7389.93,-374.45,4451.49397,2560.68603
2026-08-30T16:40:00,QLD1,79.51131,6141.64,302.04,4946.33964,1495.43036
2026-08-30T16:40:00,SA1,32.69879,746.57,-38.67,163.38032,545.36968
2026-08-30T16:40:00,TAS1,23.58154,985.39,0,712.32352,273.06648
2026-08-30T16:40:00,VIC1,34,4831.8,117.67,3683.43317,1263.79683
2026-08-30T16:45:00,NSW1,89.45034,7524.73,-458.82,4682.77363,2378.32637
2026-08-30T16:45:00,QLD1,85.39,6288.88,366.4,5312.65609,1339.50391
2026-08-30T16:45:00,SA1,28.29124,724.77,-37.87,174.25315,513.48685
2026-08-30T16:45:00,TAS1,28.12,995.63,123.44,830.52872,288.55128
2026-08-30T16:45:00,VIC1,29.41422,5098.56,20.94,3885.05997,1227.44003
2026-08-30T16:50:00,NSW1,82.9,7676.45,-684.23,4840.45509,2140.37491
2026-08-30T16:50:00,QLD1,78.52,6399.7,412.14,5617.41182,1190.28818
2026-08-30T16:50:00,SA1,71.73681,788.28,-27.02,262.11433,499.74567
2026-08-30T16:50:00,TAS1,71.77807,994.64,156.71,862.89678,288.45322
2026-08-30T16:50:00,VIC1,74.78458,5069.2,175.99,4054.96775,1171.57225
2026-08-30T16:55:00,NSW1,95.2,7793.85,-720.94,5267.64455,1793.36545
2026-08-30T16:55:00,QLD1,89.73,6536.2,446.85,5928.64609,1049.55391
2026-08-30T16:55:00,SA1,86.44,855.35,-111.5,272.72748,472.94252
2026-08-30T16:55:00,TAS1,82.70175,1019.14,135.51,864.89543,289.75457
2026-08-30T16:55:00,VIC1,86.00854,5068.4,281.4,4210.37852,1123.03148
2026-08-30T17:00:00,NSW1,95.2,7918.3,-538.54,5864.68209,1508.93791
2026-08-30T17:00:00,QLD1,91.18772,6572.76,368.11,5999.19006,939.13994
2026-08-30T17:00:00,SA1,86.44,875.5,-103.67,310.90856,462.59144
2026-08-30T17:00:00,TAS1,85.09117,1035.05,124.15,867.20334,292.00666
2026-08-30T17:00:00,VIC1,88.32178,5219.06,166.35,4337.00376,1039.01624
2026-08-30T17:05:00,NSW1,84.21868,7965.44,-625.07,6049.61373,1280.17627
2026-08-30T17:05:00,QLD1,81.82,6684.65,267.96,6069.1066,883.1934
2026-08-30T17:05:00,SA1,86.44,900.11,-151.08,309.01688,441.99312
2026-08-30T17:05:00,TAS1,25.22,1037.03,332.4,1081.17344,288.25656
2026-08-30T17:05:00,VIC1,75.90333,5388.2,217.71,4656.99796,915.91204
2026-08-30T17:10:00,NSW1,89,7978.92,-628.94,6259.96171,1082.22829
2026-08-30T17:10:00,QLD1,84.26111,6671.56,414.2,6281.57871,800.68129
2026-08-30T17:10:00,SA1,106.04007,960.11,-173.32,368.26857,420.34143
2026-08-30T17:10:00,TAS1,74.02076,1047.47,422.84,1187.1001,283.2099
2026-08-30T17:10:00,VIC1,82.46909,5516.57,7.21,4667.99808,823.26192
2026-08-30T17:15:00,NSW1,95.2,8083.77,-716.65,6449.39601,907.65399
2026-08-30T17:15:00,QLD1,88.48661,6703.16,540.74,6524.8997,711.3403
2026-08-30T17:15:00,SA1,100.32007,974.09,-144.44,436.73365,394.57635
2026-08-30T17:15:00,TAS1,79.49109,1066.04,407.54,1191.99841,281.58159
2026-08-30T17:15:00,VIC1,88.28189,5500.38,-41.62,4685.99896,743.27104
2026-08-30T17:20:00,NSW1,95.2,8103,-605.29,6770.72156,720.19844
2026-08-30T17:20:00,QLD1,88.57759,6776.25,521.72,6642.48674,648.84326
2026-08-30T17:20:00,SA1,145.12,1049.48,-127.75,536.69532,386.40468
2026-08-30T17:20:00,TAS1,81.73062,1084.92,396.11,1191.89724,289.13276
2026-08-30T17:20:00,VIC1,90.5,5644.53,-148.21,4809.41649,662.38351
2026-08-30T17:25:00,NSW1,102.56625,8269.78,-824.17,6879.21156,553.03844
2026-08-30T17:25:00,QLD1,93.73003,6913.49,660.02,6987.381,573.859
2026-08-30T17:25:00,SA1,130,1041.51,-45.05,637.22284,359.97716
2026-08-30T17:25:00,TAS1,86.36024,1073.08,427.64,1207.29515,293.42485
2026-08-30T17:25:00,VIC1,96.26096,5787.14,-161.67,5014.00352,579.58648
2026-08-30T17:30:00,NSW1,111.49168,8250.27,-750.44,7061.54804,423.70196
2026-08-30T17:30:00,QLD1,99.89,6954.8,774.66,7215.62602,495.55398
2026-08-30T17:30:00,SA1,109.458,1099.21,-229.48,533.34642,337.40358
2026-08-30T17:30:00,TAS1,97.10325,1097.15,400.75,1209.00168,288.89832
2026-08-30T17:30:00,VIC1,107.55618,5865.95,-140.67,5196.00019,506.29981
2026-08-30T17:35:00,NSW1,108.18566,8316.27,-606.31,7356.64609,345.47391
2026-08-30T17:35:00,QLD1,99.69,7050.98,620.95,7206.01647,456.11353
2026-08-30T17:35:00,SA1,106.63444,1199.02,-171.42,710.00113,318.50887
2026-08-30T17:35:00,TAS1,94.91273,1114.4,419.81,1247.77529,286.43471
2026-08-30T17:35:00,VIC1,105.48,5971.14,-221.41,5275.75143,449.07857
2026-08-30T17:40:00,NSW1,97.63005,8413.14,-501.66,7613.1522,290.6678
2026-08-30T17:40:00,QLD1,89.73,7016.31,630.4,7225.14865,411.16135
2026-08-30T17:40:00,SA1,99.62325,1245.68,-227.73,722.00395,296.06605
2026-08-30T17:40:00,TAS1,87.11269,1110.64,423.65,1251.86875,282.42125
2026-08-30T17:40:00,VIC1,97.12076,5949.26,-281.76,5239.00141,403.54859
2026-08-30T17:45:00,NSW1,100.38987,8545.01,-557.15,7718.57168,261.25832
2026-08-30T17:45:00,QLD1,91.93861,7051.44,639.46,7285.49579,394.83421
2026-08-30T17:45:00,SA1,101.02,1297.72,-183.33,830.74877,283.92123
2026-08-30T17:45:00,TAS1,89.08054,1111.98,424.27,1256.19115,280.04885
2026-08-30T17:45:00,VIC1,99.32422,5989.06,-279.62,5314.99959,369.14041
2026-08-30T17:50:00,NSW1,103.67214,8570.65,-483.06,7823.69197,252.30803
2026-08-30T17:50:00,QLD1,93.73002,7075.27,721.24,7393.30152,388.48848
2026-08-30T17:50:00,SA1,110.82119,1355.79,-309.55,773.99621,270.01379
2026-08-30T17:50:00,TAS1,94.81172,1135.35,408.28,1256.99691,286.63309
2026-08-30T17:50:00,VIC1,105.38341,6080.78,-281.76,5426.99558,345.41442
2026-08-30T17:55:00,NSW1,109.03002,8575.02,-422.37,7892.0301,250.2399
2026-08-30T17:55:00,QLD1,99.26626,7125.89,686.06,7396.40801,402.87199
2026-08-30T17:55:00,SA1,118.20022,1380.81,-320.95,791.99651,265.36349
2026-08-30T17:55:00,TAS1,101.0414,1136.66,404.14,1256.99936,283.80064
2026-08-30T17:55:00,VIC1,111.98,6239.78,-294.1,5573.58066,344.85934
2026-08-30T18:00:00,NSW1,102.43816,8599.42,-422.79,7917.0234,247.7366
2026-08-30T18:00:00,QLD1,92.7903,7227.57,718.65,7512.51179,419.80821
2026-08-30T18:00:00,SA1,109.03281,1420.3,-234.2,920.0044,265.2056
2026-08-30T18:00:00,TAS1,95.47512,1149.21,388.33,1257.09609,280.44391
2026-08-30T18:00:00,VIC1,105.48,6290.05,-398.22,5522.02008,344.70992
2026-08-30T18:05:00,NSW1,97.0349,8778.61,-385.49,8145.3344,245.8056
2026-08-30T18:05:00,QLD1,92.51,7228.3,440.78,7214.76466,451.62534
2026-08-30T18:05:00,SA1,101.24918,1441.59,-283.68,895.00106,260.87894
2026-08-30T18:05:00,TAS1,88.16,1154.17,345,1220.35372,278.81628
2026-08-30T18:05:00,VIC1,96.74402,6317.83,-89.45,5851.02088,356.88912
2026-08-30T18:10:00,NSW1,111.98,8891.36,-627.7,8013.40229,240.36771
2026-08-30T18:10:00,QLD1,102.08598,7242.52,694.21,7434.13227,489.98773
2026-08-30T18:10:00,SA1,117.62583,1503.87,-272.82,956.99545,271.74455
2026-08-30T18:10:00,TAS1,101.01453,1132.97,390.59,1241.30057,282.25943
2026-08-30T18:10:00,VIC1,111.98,6371.01,-134.38,5856.22806,355.32194
2026-08-30T18:15:00,NSW1,99.24082,8841.6,-472.79,8117.70868,243.91132
2026-08-30T18:15:00,QLD1,91.66796,7247.14,619.67,7306.56888,551.25112
2026-08-30T18:15:00,SA1,105.08,1494.59,-278.48,938.54303,275.20697
2026-08-30T18:15:00,TAS1,89.70932,1119.77,432.41,1276.00166,276.18834
2026-08-30T18:15:00,VIC1,100.09511,6398.49,-252.66,5778.00334,338.20666
2026-08-30T18:20:00,NSW1,110.81934,8899.41,-771.04,7860.56114,246.95886
2026-08-30T18:20:00,QLD1,97.27992,7249.44,924.43,7553.52158,594.07842
2026-08-30T18:20:00,SA1,116.27054,1523.32,-226.03,991.00417,305.00583
2026-08-30T18:20:00,TAS1,100.02035,1122.83,441.08,1275.99957,287.91043
2026-08-30T18:20:00,VIC1,111.98,6501.69,-290.48,5845.68471,335.96529
2026-08-30T18:25:00,NSW1,104.2501,8859.48,-650.52,7945.2807,248.1893
2026-08-30T18:25:00,QLD1,93.21,7244.96,817.24,7419.07955,623.88045
2026-08-30T18:25:00,SA1,109.23929,1534.14,-209.87,1000.002,323.128
2026-08-30T18:25:00,TAS1,94.21778,1127.66,438.44,1275.00026,291.09974
2026-08-30T18:25:00,VIC1,105.48,6497.65,-330.03,5797.44259,340.78741
2026-08-30T18:30:00,NSW1,95.2,8907.75,-486.44,8157.33242,253.40758
2026-08-30T18:30:00,QLD1,86.81493,7236.57,694.54,7257.41034,661.16966
2026-08-30T18:30:00,SA1,102.18751,1559.76,-251.31,940,366.37
2026-08-30T18:30:00,TAS1,88.22,1123.32,403.54,1241.46245,285.39755
2026-08-30T18:30:00,VIC1,97.83006,6537.9,-307.61,5852.00049,350.74951
2026-08-30T18:35:00,NSW1,111.71545,9095.03,-646.09,8162.36444,270.91556
2026-08-30T18:35:00,QLD1,99.89,7215.01,814.35,7332.14942,677.85058
2026-08-30T18:35:00,SA1,116.81427,1569.75,-190.9,983.00216,394.99784
2026-08-30T18:35:00,TAS1,101.7272,1121.83,419.44,1261.00498,280.26502
2026-08-30T18:35:00,VIC1,113.18876,6640.31,-333.55,5918.10347,361.28653
2026-08-30T18:40:00,NSW1,104.95272,8979.13,-525.12,8149.25646,286.09354
2026-08-30T18:40:00,QLD1,93.21,7182.82,838.51,7314.83245,685.45755
2026-08-30T18:40:00,SA1,115.09229,1592.44,-278.93,888.00462,422.54538
2026-08-30T18:40:00,TAS1,98.13228,1118.19,415.65,1259.89983,273.94017
2026-08-30T18:40:00,VIC1,109.19523,6675.83,-375.54,5887.99773,380.38227
2026-08-30T18:45:00,NSW1,101.39129,8950.42,-581.45,8062.79394,286.98606
2026-08-30T18:45:00,QLD1,89.49357,7196.72,860.9,7297.67122,737.56878
2026-08-30T18:45:00,SA1,107.83319,1593.97,-149.97,988.99843,454.53157
2026-08-30T18:45:00,TAS1,95.41414,1141.54,380.89,1260.90066,261.52934
2026-08-30T18:45:00,VIC1,105.48,6637.22,-443.19,5786.33293,382.54707
2026-08-30T18:50:00,NSW1,111.02231,8921.5,-600.8,8007.12011,300.50989
2026-08-30T18:50:00,QLD1,99.89,7195.14,755.55,7162.68887,771.95113
2026-08-30T18:50:00,SA1,115.61785,1619.17,-147.43,997.99926,473.13074
2026-08-30T18:50:00,TAS1,102.42074,1145.43,370.5,1261.89688,254.03312
2026-08-30T18:50:00,VIC1,112.86069,6617.32,-325.58,5892.02096,377.20904
2026-08-30T18:55:00,NSW1,96.94069,8792.26,-401.84,8081.31412,298.84588
2026-08-30T18:55:00,QLD1,88.88,7167.51,655.04,6982.21827,829.39173
2026-08-30T18:55:00,SA1,105.08,1637.44,-211.91,942.15552,481.55448
2026-08-30T18:55:00,TAS1,91.53999,1132.88,369.12,1259.8992,242.0908
2026-08-30T18:55:00,VIC1,100.87719,6626.74,-361.78,5863.99598,375.35402
2026-08-30T19:00:00,NSW1,95.2,8864.17,-515.24,8026.62986,306.38014
2026-08-30T19:00:00,QLD1,85.29361,7061.99,781.2,6948.87983,876.27017
2026-08-30T19:00:00,SA1,105.08,1651.95,-305.61,843.56566,498.37434
2026-08-30T19:00:00,TAS1,89.40128,1138.98,361.84,1259.10373,241.72627
2026-08-30T19:00:00,VIC1,98.5206,6597.74,-256.41,5936.99853,376.91147
2026-08-30T19:05:00,NSW1,106.85,8896.65,-614.25,7953.96785,314.32215
2026-08-30T19:05:00,QLD1,96.00637,7093.04,767.97,6921.32837,922.42163
2026-08-30T19:05:00,SA1,115.66861,1655.62,-289.23,850.99733,511.43267
2026-08-30T19:05:00,TAS1,99.05757,1140.26,359.75,1253.90304,246.10696
2026-08-30T19:05:00,VIC1,108.81513,6626.16,-164.06,6048.99798,388.24202
2026-08-30T19:10:00,NSW1,105.28884,8817.82,-718.39,7792.01296,293.38704
2026-08-30T19:10:00,QLD1,94.56142,7050.59,772.31,6834.81109,970.39891
2026-08-30T19:10:00,SA1,109.81594,1638.25,-217.99,892.00485,526.37515
2026-08-30T19:10:00,TAS1,94.49732,1135.87,427,1318.10015,244.76985
2026-08-30T19:10:00,VIC1,105.48,6652.76,-200.56,6029.88962,393.55038
2026-08-30T19:15:00,NSW1,98.09394,8811.33,-645.72,7848.2597,307.6803
2026-08-30T19:15:00,QLD1,89.73,6982.17,664.54,6610.47666,1024.07334
2026-08-30T19:15:00,SA1,101.02,1654.84,-170.01,932.8144,550.9656
2026-08-30T19:15:00,TAS1,87.53384,1137.25,421.96,1319.40498,239.80502
2026-08-30T19:15:00,VIC1,97.70843,6660.15,-220.49,6022.99644,389.25356
2026-08-30T19:20:00,NSW1,100.82012,8870.84,-693,7848.38677,315.36323
2026-08-30T19:20:00,QLD1,90.49,7012.47,768.83,6704.24723,1059.31277
2026-08-30T19:20:00,SA1,105.08,1662.24,-177.49,926.97978,556.54022
2026-08-30T19:20:00,TAS1,91.01036,1131.5,427.02,1317.90053,240.61947
2026-08-30T19:20:00,VIC1,101.58634,6635.42,-264.15,5954.99419,388.11581
2026-08-30T19:25:00,NSW1,98.21541,8834.35,-649.05,7848.41114,323.06886
2026-08-30T19:25:00,QLD1,88.0745,6936.98,754.82,6590.95904,1083.57096
2026-08-30T19:25:00,SA1,105.08,1658.16,-269.2,845.36353,540.18647
2026-08-30T19:25:00,TAS1,89.16857,1138.22,417.81,1319.00018,237.02982
2026-08-30T19:25:00,VIC1,99.19669,6563.26,-190.45,5949.99829,393.38171
2026-08-30T19:30:00,NSW1,95.2,8764.6,-658.27,7751.18752,341.00248
2026-08-30T19:30:00,QLD1,85.39133,6959.74,763.33,6592.86776,1112.53224
2026-08-30T19:30:00,SA1,102.74356,1666.01,-304.88,817.00193,539.49807
2026-08-30T19:30:00,TAS1,86.18661,1136.39,425.86,1318.90119,243.34881
2026-08-30T19:30:00,VIC1,96.18207,6535.92,-158.17,5954.99545,391.33455
2026-08-30T19:35:00,NSW1,102.27804,8893.48,-684.58,7815.54793,374.88207
2026-08-30T19:35:00,QLD1,90.49,6883.43,841.31,6565.64925,1136.29075
2026-08-30T19:35:00,SA1,109.67863,1656.84,-254.87,859.00053,540.14947
2026-08-30T19:35:00,TAS1,93.25514,1128.77,430.35,1310.90228,248.21772
2026-08-30T19:35:00,VIC1,104.08883,6620.53,-257.58,5946.99422,385.40578
2026-08-30T19:40:00,NSW1,95.90699,8807.13,-597.54,7795.68204,394.37796
2026-08-30T19:40:00,QLD1,84.83455,6863.88,843.6,6521.20233,1163.23767
2026-08-30T19:40:00,SA1,105.14014,1664.57,-273.96,853.79647,533.31353
2026-08-30T19:40:00,TAS1,88.67302,1117.95,435.92,1309.99682,243.87318
2026-08-30T19:40:00,VIC1,99.2928,6598.79,-328.66,5866.99889,369.84111
2026-08-30T19:45:00,NSW1,103.54731,8802.68,-729.96,7641.38519,408.83481
2026-08-30T19:45:00,QLD1,90.52,6936.89,918.17,6628.92183,1198.41817
2026-08-30T19:45:00,SA1,111.17801,1656.88,-257.53,875.00023,521.41977
2026-08-30T19:45:00,TAS1,94.50181,1121.03,428.15,1310.10361,239.07639
2026-08-30T19:45:00,VIC1,105.48,6608.29,-274.97,5919.60437,383.00563
2026-08-30T19:50:00,NSW1,102.85916,8761.58,-693.87,7622.44293,425.02707
2026-08-30T19:50:00,QLD1,90.49,6916.9,876.98,6555.80223,1213.20777
2026-08-30T19:50:00,SA1,110.725,1649.31,-240.85,876.0042,529.9858
2026-08-30T19:50:00,TAS1,94.50409,1117.75,431.5,1308.89859,240.35141
2026-08-30T19:50:00,VIC1,105.48,6583.3,-295.6,5889.99896,367.11104
2026-08-30T19:55:00,NSW1,95.2,8676.27,-533.46,7698.12309,421.78691
2026-08-30T19:55:00,QLD1,83.67207,6837.29,879.36,6444.22034,1246.98966
2026-08-30T19:55:00,SA1,106.40189,1649.84,-300.85,817.00459,527.82541
2026-08-30T19:55:00,TAS1,89.76962,1114.24,430.8,1302.90025,242.13975
2026-08-30T19:55:00,VIC1,100.20364,6632.86,-387.43,5857.00168,352.50832
2026-08-30T20:00:00,NSW1,95.2,8724.96,-620.73,7660.28904,419.39096
2026-08-30T20:00:00,QLD1,83.1117,6819.19,922.76,6436.17531,1277.13469
2026-08-30T20:00:00,SA1,105.08,1648.75,-268.76,865.17393,511.57607
2026-08-30T20:00:00,TAS1,88.71838,1102.55,438.46,1303.20498,237.80502
2026-08-30T20:00:00,VIC1,99.34784,6597.56,-380.92,5832.00364,350.26636
2026-08-30T20:05:00,NSW1,97.63005,8790.13,-781.32,7553.19783,424.17217
2026-08-30T20:05:00,QLD1,83.56529,6776.26,1045.09,6453.26761,1329.75239
2026-08-30T20:05:00,SA1,106.03114,1646.1,-235.9,897.00059,510.74941
2026-08-30T20:05:00,TAS1,90.43156,1103.92,432.12,1294.09627,241.94373
2026-08-30T20:05:00,VIC1,100.92229,6495.53,-356.33,5776.99793,330.76207
2026-08-30T20:10:00,NSW1,102.06977,8725.99,-852.09,7404.04348,432.21652
2026-08-30T20:10:00,QLD1,85.70998,6765.25,1135.87,6491.52135,1363.43865
2026-08-30T20:10:00,SA1,110.71975,1631.61,-249.19,880.00194,499.73806
2026-08-30T20:10:00,TAS1,94.82178,1115.42,416.34,1294.90396,236.85604
2026-08-30T20:10:00,VIC1,105.48,6504.31,-334.35,5827.27889,312.58111
2026-08-30T20:15:00,NSW1,95.2,8649.05,-662.28,7516.59684,435.94316
2026-08-30T20:15:00,QLD1,81.00156,6789,1058.93,6439.42824,1369.23176
2026-08-30T20:15:00,SA1,105.37928,1631.52,-266.05,866.00225,496.44775
2026-08-30T20:15:00,TAS1,89.66814,1108.17,433.07,1295.2952,245.9348
2026-08-30T20:15:00,VIC1,100.08313,6577.38,-451.54,5776.99682,313.23318
2026-08-30T20:20:00,NSW1,97.63005,8737.46,-728.7,7541.89876,435.69124
2026-08-30T20:20:00,QLD1,83.63275,6832.87,1037.08,6437.97087,1394.70913
2026-08-30T20:20:00,SA1,107.59131,1634.22,-269.4,866.99501,494.61499
2026-08-30T20:20:00,TAS1,90.84858,1101.92,441.58,1295.00167,248.50833
2026-08-30T20:20:00,VIC1,101.71765,6509.98,-374.8,5776.99626,324.05374
2026-08-30T20:25:00,NSW1,95.2,8674.09,-801.35,7396.46678,440.18322
2026-08-30T20:25:00,QLD1,80.43545,6751,1107.13,6433.21842,1381.20158
2026-08-30T20:25:00,SA1,105.08,1641.38,-318.08,828.81845,489.56155
2026-08-30T20:25:00,TAS1,87.93006,1098.15,448.42,1293.9024,252.6676
2026-08-30T20:25:00,VIC1,98.44603,6475.2,-315.14,5777.00093,346.80907
2026-08-30T20:30:00,NSW1,95.2,8741.35,-904.39,7360.57337,436.21663
2026-08-30T20:30:00,QLD1,79.40539,6739.68,1171.83,6428.50979,1433.47021
2026-08-30T20:30:00,SA1,103.13485,1626.14,-270.75,859.00487,493.20513
2026-08-30T20:30:00,TAS1,87.12345,1111.15,438.44,1294.89865,254.69135
2026-08-30T20:30:00,VIC1,97.54256,6490.91,-309.82,5776.99985,371.66015
2026-08-30T20:35:00,NSW1,98.35185,8792.01,-806.64,7503.53367,434.39633
2026-08-30T20:35:00,QLD1,79.75,6708.15,1237.04,6467.36128,1421.92872
2026-08-30T20:35:00,SA1,107.97311,1624.34,-199.43,930.99544,492.38456
2026-08-30T20:35:00,TAS1,88.22,1087.75,459,1283.25349,263.49651
2026-08-30T20:35:00,VIC1,104.08344,6454.83,-548.37,5506.78063,362.94937
2026-08-30T20:40:00,NSW1,104.29932,8728.94,-729.02,7531.61046,428.24954
2026-08-30T20:40:00,QLD1,87.73,6890.2,1150.91,6563.51028,1431.01972
2026-08-30T20:40:00,SA1,114.52257,1623.63,-197.36,930.99522,493.79478
2026-08-30T20:40:00,TAS1,98.93376,1077.96,430.75,1242.9997,265.7103
2026-08-30T20:40:00,VIC1,110.41564,6464.12,-533.15,5542.00235,354.94765
2026-08-30T20:45:00,NSW1,95.2,8709.64,-734.26,7504.08749,431.41251
2026-08-30T20:45:00,QLD1,79.99305,6793.36,1146.93,6471.2505,1422.2495
2026-08-30T20:45:00,SA1,105.08,1612.95,-230.43,883.93271,496.29729
2026-08-30T20:45:00,TAS1,90.01533,1091.57,422.33,1242.09933,271.79067
2026-08-30T20:45:00,VIC1,100.43273,6336.48,-482.39,5458.00241,362.87759
2026-08-30T20:50:00,NSW1,95.2,8579.09,-735.92,7385.5573,417.0027
2026-08-30T20:50:00,QLD1,79.93419,6726.88,1150,6394.37423,1435.03577
2026-08-30T20:50:00,SA1,105.08,1621.29,-240.94,878.68865,499.04135
2026-08-30T20:50:00,TAS1,89.61199,1085.31,432.74,1243.09834,274.95166
2026-08-30T20:50:00,VIC1,99.99273,6373.87,-480.21,5481.99599,376.68401
2026-08-30T20:55:00,NSW1,95.2,8662.66,-765.32,7446.08329,412.75671
2026-08-30T20:55:00,QLD1,79.96294,6767.41,1135.07,6387.81573,1468.72427
2026-08-30T20:55:00,SA1,104.90233,1613.86,-241.52,875.00495,494.70505
2026-08-30T20:55:00,TAS1,89.47619,1096.26,421.45,1244.00499,273.71501
2026-08-30T20:55:00,VIC1,99.82212,6302.7,-430.41,5461.99549,378.08451
2026-08-30T21:00:00,NSW1,95.2,8570.68,-694.39,7435.41226,406.48774
2026-08-30T21:00:00,QLD1,80.93949,6715.45,1067.57,6298.21601,1444.42399
2026-08-30T21:00:00,SA1,105.08,1609.16,-252.08,866.38287,487.77713
2026-08-30T21:00:00,TAS1,89.78703,1096.57,418.01,1242.20064,272.37936
2026-08-30T21:00:00,VIC1,99.84529,6283.24,-428.87,5442.00225,379.81775
2026-08-30T21:05:00,NSW1,95.2,8555.17,-803.25,7302.23946,415.26054
2026-08-30T21:05:00,QLD1,80.86293,6648.83,1082.29,6240.05868,1448.95132
2026-08-30T21:05:00,SA1,104.89879,1627.4,-312.32,818.99943,491.29057
2026-08-30T21:05:00,TAS1,88.35742,1084.77,407.55,1219.90325,272.41675
2026-08-30T21:05:00,VIC1,98.26309,6301.82,-261.91,5602.99667,405.86333
2026-08-30T21:10:00,NSW1,104.74096,8555.31,-923.86,7187.75454,410.24546
2026-08-30T21:10:00,QLD1,88.88,6757.7,1086.04,6347.49769,1454.20231
2026-08-30T21:10:00,SA1,110.38051,1604.07,-233.72,877.00316,490.95684
2026-08-30T21:10:00,TAS1,94.84799,1091.35,409.44,1221.00402,279.79598
2026-08-30T21:10:00,VIC1,105.48,6296.29,-232.61,5614.77497,421.50503
2026-08-30T21:15:00,NSW1,103.07293,8444.41,-866.14,7134.45361,410.46639
2026-08-30T21:15:00,QLD1,87.61824,6707.45,1080.53,6280.52203,1465.89797
2026-08-30T21:15:00,SA1,109.88786,1586.87,-216.83,876.99643,491.10357
2026-08-30T21:15:00,TAS1,94.84927,1085.47,411.41,1222.90389,273.97611
2026-08-30T21:15:00,VIC1,105.48,6276.18,-304.5,5523.71624,420.34376
2026-08-30T21:20:00,NSW1,100.37667,8448.76,-885.64,7121.90263,405.49737
2026-08-30T21:20:00,QLD1,84.73002,6654.97,1110.89,6271.29144,1450.03856
2026-08-30T21:20:00,SA1,107.00816,1585.55,-211.12,876.99731,495.59269
2026-08-30T21:20:00,TAS1,92.34644,1085.95,412.38,1232.00347,266.33653
2026-08-30T21:20:00,VIC1,102.69167,6253.45,-316.75,5492.99842,416.03158
2026-08-30T21:25:00,NSW1,99.16506,8404.13,-849.46,7121.62603,402.07397
2026-08-30T21:25:00,QLD1,84.73002,6738.13,1048.68,6273.75883,1474.37117
2026-08-30T21:25:00,SA1,105.08,1574.76,-229.32,842.56022,500.71978
2026-08-30T21:25:00,TAS1,90.40423,1082.79,414.42,1231.09917,266.11083
2026-08-30T21:25:00,VIC1,100.52565,6206.78,-284.62,5487.99868,406.27132
2026-08-30T21:30:00,NSW1,95.2,8356.4,-912.94,7016.51202,397.19798
2026-08-30T21:30:00,QLD1,81.45871,6720.13,1032.67,6241.32465,1474.00535
2026-08-30T21:30:00,SA1,101.02,1563.49,-268.64,790.53056,500.95944
2026-08-30T21:30:00,TAS1,85.80097,1066.79,429.01,1231.90344,263.90656
2026-08-30T21:30:00,VIC1,95.70028,6110.96,-179.5,5491.99587,409.44413
2026-08-30T21:35:00,NSW1,97.85447,8296.45,-810.44,7070.9196,389.1804
2026-08-30T21:35:00,QLD1,84.73002,6648.1,963.75,6106.61032,1472.75968
2026-08-30T21:35:00,SA1,103.37161,1557.28,-210.81,847.00198,497.58802
2026-08-30T21:35:00,TAS1,89.19068,1066.65,405.2,1204.89677,266.95323
2026-08-30T21:35:00,VIC1,99.15976,6095.06,-261.12,5376.99847,430.62153
2026-08-30T21:40:00,NSW1,103.99073,8343.13,-839.55,7089.13916,382.96084
2026-08-30T21:40:00,QLD1,88.88,6640,1048.35,6181.46174,1467.56826
2026-08-30T21:40:00,SA1,108.13137,1553.23,-149.24,907.00319,496.30681
2026-08-30T21:40:00,TAS1,94.86338,1059.54,415.66,1206.19926,269.00074
2026-08-30T21:40:00,VIC1,105.48,6153.61,-377.13,5325.78202,424.08798
2026-08-30T21:45:00,NSW1,103.35097,8339.65,-914.46,7000.09089,391.16911
2026-08-30T21:45:00,QLD1,87.73,6594.02,1086.1,6137.69903,1499.66097
2026-08-30T21:45:00,SA1,106.26471,1532.43,-110.69,902.9994,518.5306
2026-08-30T21:45:00,TAS1,93.7279,1050.7,421.76,1206.09504,266.36496
2026-08-30T21:45:00,VIC1,104.5413,6085.82,-379.52,5272.00139,408.00861
2026-08-30T21:50:00,NSW1,95.2,8179.9,-876.74,6867.53208,400.88792
2026-08-30T21:50:00,QLD1,80.27491,6563.22,1093.01,6092.82396,1519.87604
2026-08-30T21:50:00,SA1,101.10157,1535.21,-231.05,766.95813,534.89187
2026-08-30T21:50:00,TAS1,86.92457,1055.12,408.3,1205.20186,258.22814
2026-08-30T21:50:00,VIC1,96.62396,5997.53,-285.71,5272.00065,412.58935
2026-08-30T21:55:00,NSW1,95.2,8179.32,-899.49,6844.10624,403.09376
2026-08-30T21:55:00,QLD1,80.77882,6552.64,1064.23,6043.21749,1532.53251
2026-08-30T21:55:00,SA1,101.02,1528.03,-248.96,731.08447,545.26553
2026-08-30T21:55:00,TAS1,86.83049,1054.06,404.07,1206.09749,252.03251
2026-08-30T21:55:00,VIC1,96.21219,5993.37,-216.58,5341.99813,407.97187
2026-08-30T22:00:00,NSW1,95.1669,8175.22,-991.88,6740.99152,403.35848
2026-08-30T22:00:00,QLD1,79.64888,6477.33,1149.38,6032.66718,1544.95282
